area;ciudad;conglomerado;panelm;vivienda;hogar;c01;c02;c03;c04a;c05a;c05b;c06a;c06b;c07;c08a;c09;c10;c11;c12;c13;c14;c15a;c16a;c17a;c18;c19;c20a;c21a;estrato;fexp;upm;id_vivienda;id_hogar;periodo
1;121050;004202;022;06;1;2;2;2;2;3;1;3;1;2;2;3;3;3;2;3;3;2;2;2;3;2;3;2;1211;1930,26588633021;121050004202;12105000420202206;121050004202022061;202109
1;121050;004202;022;08;1;2;1;2;2;3;2;3;2;2;2;3;2;3;3;3;3;2;2;2;2;1;2;2;1211;1930,26588633021;121050004202;12105000420202208;121050004202022081;202109
1;121050;006101;022;01;1;1;1;1;2;3;1;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;1213;1964,5501447541;121050006101;12105000610102201;121050006101022011;202109
1;121050;006101;022;02;1;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;2;2;2;2;1213;1964,5501447541;121050006101;12105000610102202;121050006101022021;202109
1;121050;006101;022;05;1;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;1213;1964,5501447541;121050006101;12105000610102205;121050006101022051;202109
1;121050;006101;022;06;1;3;3;1;1;3;2;3;2;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;1213;1964,5501447541;121050006101;12105000610102206;121050006101022061;202109
1;121050;006101;022;07;1;3;3;3;3;3;2;3;2;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;1213;1964,5501447541;121050006101;12105000610102207;121050006101022071;202109
1;121050;006101;022;08;1;2;2;3;2;4;3;4;3;2;2;3;3;3;3;3;3;2;2;2;3;1;3;3;1213;1964,5501447541;121050006101;12105000610102208;121050006101022081;202109
1;121050;006101;022;10;1;2;2;1;2;3;1;3;1;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;1213;1964,5501447541;121050006101;12105000610102210;121050006101022101;202109
2;121050;900401;023;02;1;1;2;2;2;4;2;4;2;2;2;2;2;2;2;3;3;2;2;2;2;2;3;3;1223;235,290437449198;121050900401;12105090040102302;121050900401023021;202109
2;121050;900401;023;03;1;2;1;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;1223;235,290437449198;121050900401;12105090040102303;121050900401023031;202109
2;121050;900401;023;05;1;3;3;1;1;3;2;3;2;3;2;3;3;3;3;3;3;2;2;2;3;3;3;3;1223;235,290437449198;121050900401;12105090040102305;121050900401023051;202109
2;121050;900401;023;07;1;2;2;2;2;3;2;3;2;2;2;1;3;2;2;2;2;2;2;2;2;2;2;2;1223;235,290437449198;121050900401;12105090040102307;121050900401023071;202109
2;121050;900401;023;08;1;3;1;2;2;4;2;4;2;3;2;3;3;3;3;3;3;2;2;2;3;1;3;3;1223;235,290437449198;121050900401;12105090040102308;121050900401023081;202109
2;121050;900401;023;09;1;2;2;1;2;3;2;3;2;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;1223;235,290437449198;121050900401;12105090040102309;121050900401023091;202109
2;121050;900401;023;10;1;2;2;1;1;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;2;2;3;3;1223;235,290437449198;121050900401;12105090040102310;121050900401023101;202109
2;121051;900104;024;01;1;3;3;1;1;3;1;3;1;1;1;3;2;3;2;3;3;2;2;2;3;3;3;1;1223;313,281944351891;121051900104;12105190010402401;121051900104024011;202109
2;121051;900104;024;02;1;2;2;1;1;3;2;3;2;1;2;3;2;2;2;2;2;2;2;2;3;2;3;3;1223;313,281944351891;121051900104;12105190010402402;121051900104024021;202109
2;121051;900104;024;03;1;2;2;1;1;3;2;3;2;2;2;3;2;3;2;3;3;2;2;2;3;2;3;2;1223;313,281944351891;121051900104;12105190010402403;121051900104024031;202109
2;121051;900104;024;04;1;3;2;2;2;3;1;3;1;1;1;3;3;3;3;3;3;2;2;2;2;2;3;2;1223;313,281944351891;121051900104;12105190010402404;121051900104024041;202109
2;121051;900104;024;05;1;2;2;1;1;3;1;3;2;2;2;3;2;3;2;3;3;2;2;2;2;2;2;2;1223;313,281944351891;121051900104;12105190010402405;121051900104024051;202109
2;121051;900104;024;06;1;2;2;2;2;2;1;2;2;2;2;2;2;3;3;3;3;2;2;2;3;1;1;1;1223;313,281944351891;121051900104;12105190010402406;121051900104024061;202109
2;121051;900104;024;07;1;3;2;1;2;3;1;2;2;1;2;3;2;3;2;3;3;2;2;2;3;3;3;2;1223;313,281944351891;121051900104;12105190010402407;121051900104024071;202109
2;121250;906002;021;01;1;2;1;2;2;4;1;4;2;1;2;3;3;3;2;3;3;2;2;2;3;2;3;2;1223;154,099832378337;121250906002;12125090600202101;121250906002021011;202109
2;121250;906002;021;04;1;3;1;1;1;3;2;3;2;1;2;3;2;3;3;3;3;2;2;2;3;2;3;2;1223;154,099832378337;121250906002;12125090600202104;121250906002021041;202109
2;121250;906002;021;05;1;3;2;2;2;4;1;4;2;1;2;3;3;3;3;3;3;2;2;2;3;2;3;2;1223;154,099832378337;121250906002;12125090600202105;121250906002021051;202109
2;121250;906002;021;06;1;2;2;1;1;3;1;3;2;1;2;3;2;3;2;3;2;2;2;2;2;1;2;2;1223;154,099832378337;121250906002;12125090600202106;121250906002021061;202109
2;121250;906002;021;07;1;2;2;2;2;4;2;4;2;1;1;2;2;2;2;3;3;2;2;2;2;2;3;2;1223;154,099832378337;121250906002;12125090600202107;121250906002021071;202109
2;121250;906002;021;08;1;3;2;1;2;3;1;3;1;1;2;3;3;3;3;3;3;2;2;2;3;2;3;2;1223;154,099832378337;121250906002;12125090600202108;121250906002021081;202109
2;121250;906002;021;09;1;3;2;1;1;4;2;4;2;1;1;3;2;3;2;3;3;2;2;2;3;3;3;2;1223;154,099832378337;121250906002;12125090600202109;121250906002021091;202109
1;130150;002504;022;01;1;2;2;2;2;3;2;3;2;1;2;3;3;3;2;3;3;2;2;2;3;3;3;3;1313;1789,51528797013;130150002504;13015000250402201;130150002504022011;202109
1;130150;002504;022;02;1;3;1;1;2;3;3;2;3;3;2;3;3;3;2;3;3;2;2;2;3;3;3;3;1313;1789,51528797013;130150002504;13015000250402202;130150002504022021;202109
1;130150;002504;022;03;1;3;2;1;1;3;2;2;2;2;2;3;1;3;2;3;1;2;2;2;3;2;3;2;1313;1789,51528797013;130150002504;13015000250402203;130150002504022031;202109
1;130150;002504;022;04;1;2;1;1;1;3;2;3;1;1;1;3;3;3;1;3;3;2;2;2;3;1;3;1;1313;1789,51528797013;130150002504;13015000250402204;130150002504022041;202109
1;130150;002504;022;05;1;3;1;2;2;3;1;3;2;1;2;3;2;3;2;3;3;2;2;2;3;3;3;2;1313;1789,51528797013;130150002504;13015000250402205;130150002504022051;202109
1;130150;002504;022;06;1;2;2;1;2;4;2;2;2;2;1;3;2;3;2;3;3;2;2;2;3;2;3;1;1313;1789,51528797013;130150002504;13015000250402206;130150002504022061;202109
1;130150;002504;022;07;1;2;2;2;2;3;2;2;2;2;2;3;2;3;2;3;2;2;2;2;2;2;3;1;1313;1789,51528797013;130150002504;13015000250402207;130150002504022071;202109
1;130150;008902;022;01;1;2;2;1;1;3;2;3;2;1;1;3;3;3;2;2;2;2;2;2;3;2;3;2;1312;4009,82812510916;130150008902;13015000890202201;130150008902022011;202109
1;130150;008902;022;02;1;3;2;1;2;3;2;3;3;2;2;3;3;3;3;3;3;2;2;2;3;2;3;3;1312;4009,82812510916;130150008902;13015000890202202;130150008902022021;202109
1;130150;008902;022;03;1;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;2;3;3;1312;4009,82812510916;130150008902;13015000890202203;130150008902022031;202109
1;130150;008902;022;04;1;3;2;3;2;3;2;3;2;1;1;2;3;3;3;3;3;2;2;2;3;3;3;3;1312;4009,82812510916;130150008902;13015000890202204;130150008902022041;202109
1;130150;008902;022;05;1;3;2;2;3;3;2;3;2;1;1;2;3;3;3;3;3;2;2;2;3;2;3;2;1312;4009,82812510916;130150008902;13015000890202205;130150008902022051;202109
1;130150;008902;022;06;1;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;2;3;2;1312;4009,82812510916;130150008902;13015000890202206;130150008902022061;202109
1;130150;008902;022;07;1;2;2;2;3;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;2;3;2;1312;4009,82812510916;130150008902;13015000890202207;130150008902022071;202109
1;130150;014001;024;01;1;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;2;3;2;1311;1957,56179203011;130150014001;13015001400102401;130150014001024011;202109
1;130150;014001;024;02;1;2;2;2;2;3;2;3;2;2;2;3;2;3;2;2;2;2;2;2;2;1;3;2;1311;1957,56179203011;130150014001;13015001400102402;130150014001024021;202109
1;130150;014001;024;03;1;2;2;2;2;3;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;2;3;2;1311;1957,56179203011;130150014001;13015001400102403;130150014001024031;202109
1;130150;014001;024;04;1;3;2;2;2;3;1;3;2;1;1;3;3;3;2;3;3;2;2;2;3;2;3;2;1311;1957,56179203011;130150014001;13015001400102404;130150014001024041;202109
1;130150;014001;024;05;1;3;1;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;1;3;2;1311;1957,56179203011;130150014001;13015001400102405;130150014001024051;202109
1;130150;014001;024;06;1;3;2;3;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;1311;1957,56179203011;130150014001;13015001400102406;130150014001024061;202109
1;130150;014001;024;07;1;2;2;3;2;3;2;3;2;3;2;3;3;3;3;2;2;2;2;2;3;2;2;2;1311;1957,56179203011;130150014001;13015001400102407;130150014001024071;202109
1;130150;020606;023;04;1;2;3;2;2;3;2;3;2;2;2;3;2;3;2;2;2;2;2;2;3;2;2;2;1313;1023,503087872;130150020606;13015002060602304;130150020606023041;202109
1;130150;020606;023;05;1;2;2;2;3;3;2;3;2;1;2;3;3;2;3;2;2;2;2;2;2;1;3;2;1313;1023,503087872;130150020606;13015002060602305;130150020606023051;202109
1;130150;020606;023;06;1;3;2;2;1;3;2;3;1;2;2;3;2;3;2;2;1;1;2;2;3;2;3;3;1313;1023,503087872;130150020606;13015002060602306;130150020606023061;202109
1;130150;020606;023;07;1;2;2;2;1;3;2;3;2;1;2;3;2;3;2;3;2;2;2;2;2;1;2;1;1313;1023,503087872;130150020606;13015002060602307;130150020606023071;202109
1;130150;020606;023;08;1;3;2;3;2;3;2;3;2;3;2;3;3;3;3;2;2;2;2;2;3;1;2;1;1313;1023,503087872;130150020606;13015002060602308;130150020606023081;202109
1;130150;020606;023;09;1;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;1;1313;1023,503087872;130150020606;13015002060602309;130150020606023091;202109
1;130150;020606;023;10;1;2;2;3;2;3;2;3;2;3;2;3;2;3;2;2;2;2;2;2;3;2;2;1;1313;1023,503087872;130150020606;13015002060602310;130150020606023101;202109
2;130150;904003;021;01;1;2;3;2;2;3;2;3;2;2;2;3;2;3;3;2;3;2;2;2;3;1;2;2;1321;2593,27075030458;130150904003;13015090400302101;130150904003021011;202109
2;130150;904003;021;02;1;2;3;2;2;3;1;2;2;1;1;3;3;3;1;3;3;2;2;2;3;3;3;1;1321;2593,27075030458;130150904003;13015090400302102;130150904003021021;202109
2;130150;904003;021;04;1;3;3;3;2;4;2;4;2;1;1;3;3;3;3;3;3;2;2;2;3;2;2;3;1321;2593,27075030458;130150904003;13015090400302104;130150904003021041;202109
2;130150;904003;021;05;1;2;2;2;2;3;2;3;2;2;2;2;3;3;3;3;3;2;2;2;3;3;3;3;1321;2593,27075030458;130150904003;13015090400302105;130150904003021051;202109
2;130150;904003;021;06;1;3;1;1;3;4;1;4;1;1;1;3;2;3;2;3;3;2;2;2;3;1;3;3;1321;2593,27075030458;130150904003;13015090400302106;130150904003021061;202109
2;130150;904003;021;08;1;2;2;3;2;4;2;4;1;1;1;3;3;3;3;3;3;2;2;2;3;2;2;2;1321;2593,27075030458;130150904003;13015090400302108;130150904003021081;202109
2;130150;904003;021;09;1;3;2;2;2;3;2;3;2;2;2;3;3;3;3;2;2;2;2;2;3;2;3;2;1321;2593,27075030458;130150904003;13015090400302109;130150904003021091;202109
2;130151;901602;021;01;1;2;2;3;2;3;2;3;2;1;1;3;3;3;3;2;2;2;2;2;3;2;3;2;1322;1135,26242980862;130151901602;13015190160202101;130151901602021011;202109
2;130151;901602;021;03;1;3;2;2;2;3;2;3;2;1;1;3;3;3;2;3;3;2;2;2;2;3;3;2;1322;1135,26242980862;130151901602;13015190160202103;130151901602021031;202109
2;130151;901602;021;04;1;2;1;2;2;4;2;4;2;1;1;3;2;3;2;2;2;2;2;2;2;3;3;2;1322;1135,26242980862;130151901602;13015190160202104;130151901602021041;202109
2;130151;901602;021;05;1;3;2;2;2;3;2;3;2;1;1;3;3;3;2;3;3;2;2;2;3;1;3;2;1322;1135,26242980862;130151901602;13015190160202105;130151901602021051;202109
2;130151;901602;021;07;1;2;2;3;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;1322;1135,26242980862;130151901602;13015190160202107;130151901602021071;202109
2;130151;901602;021;08;1;3;2;3;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;2;2;2;1322;1135,26242980862;130151901602;13015190160202108;130151901602021081;202109
2;130151;901602;021;09;1;3;2;2;2;3;2;3;2;1;2;3;2;3;2;2;2;2;2;2;3;2;2;3;1322;1135,26242980862;130151901602;13015190160202109;130151901602021091;202109
1;130250;002304;023;02;1;2;2;2;2;3;2;2;2;2;2;3;2;3;2;3;3;2;2;2;2;1;2;1;1312;1366,517990193;130250002304;13025000230402302;130250002304023021;202109
1;130250;002304;023;03;1;2;1;2;2;3;2;3;1;1;1;1;3;3;1;3;3;2;2;2;2;1;2;1;1312;1366,517990193;130250002304;13025000230402303;130250002304023031;202109
1;130250;002304;023;05;1;2;2;2;2;3;2;3;1;2;2;3;2;3;2;3;3;2;2;2;3;2;3;2;1312;1366,517990193;130250002304;13025000230402305;130250002304023051;202109
1;130250;002304;023;07;1;2;1;1;2;3;1;3;2;1;1;3;2;3;2;3;3;2;2;2;3;3;2;2;1312;1366,517990193;130250002304;13025000230402307;130250002304023071;202109
1;130250;002304;023;08;1;1;2;2;1;3;2;2;1;2;2;3;3;3;1;3;1;2;2;2;1;1;2;1;1312;1366,517990193;130250002304;13025000230402308;130250002304023081;202109
2;130251;900101;022;01;1;2;2;2;3;4;2;4;2;1;1;3;3;3;2;2;2;2;2;2;3;2;2;3;1321;5090,57503808267;130251900101;13025190010102201;130251900101022011;202109
2;130251;900101;022;02;1;2;2;3;3;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;1321;5090,57503808267;130251900101;13025190010102202;130251900101022021;202109
2;130251;900101;022;03;1;2;2;3;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;2;2;2;1321;5090,57503808267;130251900101;13025190010102203;130251900101022031;202109
2;130251;900101;022;04;1;2;3;1;2;4;2;4;2;1;2;3;3;3;2;3;2;2;2;2;3;1;3;1;1321;5090,57503808267;130251900101;13025190010102204;130251900101022041;202109
2;130251;900101;022;05;1;2;2;3;2;4;2;4;2;1;2;3;2;3;3;2;2;2;2;2;2;3;3;2;1321;5090,57503808267;130251900101;13025190010102205;130251900101022051;202109
2;130251;900101;022;06;1;2;3;3;3;3;2;3;1;1;1;3;3;3;3;3;3;2;2;2;3;2;3;2;1321;5090,57503808267;130251900101;13025190010102206;130251900101022061;202109
2;130251;900101;022;07;1;2;3;3;2;4;2;4;2;1;1;3;3;3;3;3;2;2;2;2;3;2;3;2;1321;5090,57503808267;130251900101;13025190010102207;130251900101022071;202109
2;130350;902602;022;01;1;2;2;3;2;4;2;4;2;1;1;3;3;3;3;2;2;2;2;2;3;2;2;2;1322;1423,39271592727;130350902602;13035090260202201;130350902602022011;202109
2;130350;902602;022;02;1;2;2;3;3;4;2;4;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;1322;1423,39271592727;130350902602;13035090260202202;130350902602022021;202109
2;130350;902602;022;03;1;3;2;2;2;3;2;3;2;1;1;3;3;3;2;3;3;2;2;2;3;2;3;3;1322;1423,39271592727;130350902602;13035090260202203;130350902602022031;202109
2;130350;902602;022;04;1;3;1;3;2;3;2;3;2;1;2;3;3;3;2;3;3;2;2;2;3;2;3;2;1322;1423,39271592727;130350902602;13035090260202204;130350902602022041;202109
2;130350;902602;022;05;1;2;2;2;2;3;2;3;2;2;2;2;2;3;3;3;3;2;2;2;3;2;2;2;1322;1423,39271592727;130350902602;13035090260202205;130350902602022051;202109
2;130350;902602;022;06;1;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;1322;1423,39271592727;130350902602;13035090260202206;130350902602022061;202109
2;130350;902602;022;07;1;2;1;2;2;4;2;4;2;2;2;3;2;2;1;3;2;2;2;2;1;2;2;1;1322;1423,39271592727;130350902602;13035090260202207;130350902602022071;202109
2;130356;000103;024;02;1;2;2;2;1;3;2;3;2;2;2;2;2;2;2;3;2;2;2;2;1;1;3;1;1323;361,210542180386;130356000103;13035600010302402;130356000103024021;202109
2;130356;000103;024;03;1;2;2;3;2;2;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;2;3;2;1323;361,210542180386;130356000103;13035600010302403;130356000103024031;202109
2;130356;000103;024;04;1;2;2;2;1;3;2;3;2;1;1;3;2;3;1;3;3;2;2;2;3;2;3;2;1323;361,210542180386;130356000103;13035600010302404;130356000103024041;202109
2;130356;000103;024;05;1;3;3;2;2;3;2;3;2;2;2;2;2;3;3;3;3;2;2;2;2;2;2;3;1323;361,210542180386;130356000103;13035600010302405;130356000103024051;202109
2;130356;000103;024;06;1;2;2;2;3;3;2;3;2;3;2;3;2;3;2;3;2;2;2;2;3;2;2;3;1323;361,210542180386;130356000103;13035600010302406;130356000103024061;202109
2;130356;000103;024;07;1;2;2;2;2;2;2;2;2;1;1;3;2;3;2;2;2;2;2;2;3;2;2;2;1323;361,210542180386;130356000103;13035600010302407;130356000103024071;202109
2;130356;000103;024;08;1;3;2;2;2;3;2;3;2;1;1;3;2;3;2;3;3;2;2;2;3;3;3;3;1323;361,210542180386;130356000103;13035600010302408;130356000103024081;202109
2;130400;000503;022;01;1;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1323;451,415098824579;130400000503;13040000050302201;130400000503022011;202109
2;130400;000503;022;02;1;2;2;2;2;3;2;3;2;2;2;2;2;2;2;3;2;2;2;2;3;2;3;2;1323;451,415098824579;130400000503;13040000050302202;130400000503022021;202109
2;130400;000503;022;03;1;1;1;2;2;3;2;2;2;1;2;3;2;3;2;3;2;2;2;2;3;2;3;2;1323;451,415098824579;130400000503;13040000050302203;130400000503022031;202109
2;130400;000503;022;04;1;2;2;2;2;3;2;3;2;2;2;2;2;2;2;3;2;2;2;2;3;2;3;2;1323;451,415098824579;130400000503;13040000050302204;130400000503022041;202109
2;130400;000503;022;05;1;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1323;451,415098824579;130400000503;13040000050302205;130400000503022051;202109
2;130400;000503;022;06;1;2;2;2;2;3;2;3;2;2;2;2;2;2;2;3;2;2;2;2;3;2;3;2;1323;451,415098824579;130400000503;13040000050302206;130400000503022061;202109
2;130400;000503;022;09;1;2;2;2;2;3;2;3;2;2;2;2;2;2;3;2;2;2;2;2;3;2;3;2;1323;451,415098824579;130400000503;13040000050302209;130400000503022091;202109
2;130450;901003;023;05;1;3;2;2;3;3;2;3;2;2;2;3;3;3;3;2;2;2;2;2;3;2;3;3;1322;951,924302820485;130450901003;13045090100302305;130450901003023051;202109
2;130450;901003;023;07;1;2;2;2;2;3;2;3;1;1;1;3;3;3;3;3;3;2;2;2;3;2;2;2;1322;951,924302820485;130450901003;13045090100302307;130450901003023071;202109
2;130450;901003;023;08;1;2;3;2;2;3;2;3;2;2;2;3;2;3;1;3;2;2;2;2;3;2;3;3;1322;951,924302820485;130450901003;13045090100302308;130450901003023081;202109
2;130450;901003;023;09;1;3;2;3;3;4;2;4;2;2;1;3;2;3;3;3;3;2;2;2;3;2;2;3;1322;951,924302820485;130450901003;13045090100302309;130450901003023091;202109
2;130450;901003;023;10;1;2;2;1;1;2;1;3;1;1;2;3;2;1;1;3;2;2;2;2;3;2;3;3;1322;951,924302820485;130450901003;13045090100302310;130450901003023101;202109
2;130550;900403;023;01;1;2;2;3;2;3;2;3;2;1;1;3;2;3;3;3;2;2;2;2;3;2;2;1;1321;1269,06851217708;130550900403;13055090040302301;130550900403023011;202109
2;130550;900403;023;02;1;3;2;3;1;3;2;3;2;1;1;3;2;3;1;3;3;2;2;2;3;3;3;1;1321;1269,06851217708;130550900403;13055090040302302;130550900403023021;202109
2;130550;900403;023;04;1;2;3;1;2;3;2;3;2;1;1;3;3;3;2;3;3;2;2;2;3;3;3;3;1321;1269,06851217708;130550900403;13055090040302304;130550900403023041;202109
2;130550;900403;023;05;1;2;3;3;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;2;3;2;1321;1269,06851217708;130550900403;13055090040302305;130550900403023051;202109
2;130550;900403;023;06;1;3;1;1;2;4;2;4;2;1;1;3;3;3;1;3;2;2;2;2;3;2;3;2;1321;1269,06851217708;130550900403;13055090040302306;130550900403023061;202109
2;130550;900403;023;07;1;3;2;3;2;3;2;3;2;2;2;3;3;3;3;2;2;2;2;2;3;2;3;2;1321;1269,06851217708;130550900403;13055090040302307;130550900403023071;202109
2;130550;900403;023;08;1;2;2;2;3;3;2;3;1;1;1;3;3;3;3;3;3;2;2;2;3;2;3;2;1321;1269,06851217708;130550900403;13055090040302308;130550900403023081;202109
2;130652;900403;024;01;1;3;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;1322;1143,28592436855;130652900403;13065290040302401;130652900403024011;202109
2;130652;900403;024;03;1;3;2;2;2;2;2;3;3;2;2;2;2;2;3;2;3;2;2;2;3;1;3;2;1322;1143,28592436855;130652900403;13065290040302403;130652900403024031;202109
2;130652;900403;024;04;1;3;2;2;2;3;2;2;3;2;2;3;2;3;2;2;2;2;2;2;2;2;3;2;1322;1143,28592436855;130652900403;13065290040302404;130652900403024041;202109
2;130652;900403;024;05;1;3;2;2;2;2;1;2;2;2;2;2;3;2;3;2;3;2;2;2;2;2;3;2;1322;1143,28592436855;130652900403;13065290040302405;130652900403024051;202109
2;130652;900403;024;06;1;1;2;2;2;3;1;2;2;2;3;2;2;2;2;2;3;2;2;2;3;3;2;2;1322;1143,28592436855;130652900403;13065290040302406;130652900403024061;202109
2;130652;900403;024;08;1;3;2;2;3;2;2;3;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;3;1322;1143,28592436855;130652900403;13065290040302408;130652900403024081;202109
2;130652;900403;024;10;1;3;2;2;2;3;2;3;2;2;2;2;2;2;3;2;2;2;2;2;2;2;3;3;1322;1143,28592436855;130652900403;13065290040302410;130652900403024101;202109
2;130652;901502;024;01;1;3;2;3;2;3;1;2;2;2;2;3;2;2;3;2;2;2;2;2;3;3;2;2;1321;2396,91239620048;130652901502;13065290150202401;130652901502024011;202109
2;130652;901502;024;02;1;3;2;2;2;3;1;2;2;2;3;2;2;2;3;2;2;2;2;2;2;2;2;3;1321;2396,91239620048;130652901502;13065290150202402;130652901502024021;202109
2;130652;901502;024;03;1;3;2;2;2;3;1;2;2;2;3;2;2;2;2;2;3;2;2;2;3;2;3;3;1321;2396,91239620048;130652901502;13065290150202403;130652901502024031;202109
2;130652;901502;024;04;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1321;2396,91239620048;130652901502;13065290150202404;130652901502024041;202109
2;130652;901502;024;05;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1321;2396,91239620048;130652901502;13065290150202405;130652901502024051;202109
2;130652;901502;024;06;1;3;2;2;3;1;2;2;2;2;2;3;2;2;3;2;2;2;2;2;2;2;2;2;1321;2396,91239620048;130652901502;13065290150202406;130652901502024061;202109
2;130652;901502;024;07;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1321;2396,91239620048;130652901502;13065290150202407;130652901502024071;202109
1;130850;005201;021;02;1;1;1;1;3;3;1;3;1;2;2;3;3;3;2;2;2;2;2;2;2;2;2;2;1313;1314,7732258968;130850005201;13085000520102102;130850005201021021;202109
1;130850;005201;021;04;1;2;1;1;1;3;1;3;1;2;2;2;2;2;1;2;2;2;2;2;1;1;2;1;1313;1314,7732258968;130850005201;13085000520102104;130850005201021041;202109
1;130850;005201;021;05;1;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2;2;2;2;2;3;2;2;2;1313;1314,7732258968;130850005201;13085000520102105;130850005201021051;202109
1;130850;005201;021;06;1;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;1313;1314,7732258968;130850005201;13085000520102106;130850005201021061;202109
1;130850;005201;021;08;1;2;2;1;1;3;1;2;2;2;2;1;2;2;2;2;2;2;2;1;3;2;2;2;1313;1314,7732258968;130850005201;13085000520102108;130850005201021081;202109
1;130850;005201;021;10;1;3;1;2;2;3;1;3;1;3;3;1;1;2;2;3;3;2;2;2;3;2;3;3;1313;1314,7732258968;130850005201;13085000520102110;130850005201021101;202109
1;130850;005901;024;01;1;3;2;3;2;4;2;4;2;1;2;3;3;3;3;2;2;2;2;2;3;1;2;3;1313;2193,53462808592;130850005901;13085000590102401;130850005901024011;202109
1;130850;005901;024;02;1;3;2;3;2;3;2;3;2;3;1;2;2;3;2;3;2;2;2;2;2;2;3;2;1313;2193,53462808592;130850005901;13085000590102402;130850005901024021;202109
1;130850;005901;024;03;1;2;3;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;2;3;3;2;1313;2193,53462808592;130850005901;13085000590102403;130850005901024031;202109
1;130850;005901;024;04;1;2;2;2;2;2;2;2;2;3;2;3;2;3;2;2;2;2;2;2;3;2;2;2;1313;2193,53462808592;130850005901;13085000590102404;130850005901024041;202109
1;130850;005901;024;05;1;3;2;3;2;3;2;3;2;3;2;3;2;3;2;2;2;2;2;2;3;2;3;2;1313;2193,53462808592;130850005901;13085000590102405;130850005901024051;202109
1;130850;005901;024;06;1;2;2;3;2;3;2;3;2;3;2;3;2;3;2;3;2;2;2;2;3;2;3;2;1313;2193,53462808592;130850005901;13085000590102406;130850005901024061;202109
1;130850;005901;024;07;1;2;3;3;2;3;2;3;2;1;2;3;2;3;2;3;2;2;2;2;3;2;3;2;1313;2193,53462808592;130850005901;13085000590102407;130850005901024071;202109
1;130850;024303;024;01;1;3;1;1;2;3;2;3;2;1;1;3;3;3;2;3;3;2;2;2;3;1;3;2;1312;1695,05730265393;130850024303;13085002430302401;130850024303024011;202109
1;130850;024303;024;02;1;2;2;2;2;2;1;3;2;2;2;3;3;1;1;3;3;2;2;2;2;1;2;2;1312;1695,05730265393;130850024303;13085002430302402;130850024303024021;202109
1;130850;024303;024;03;1;2;1;1;1;3;2;3;2;1;1;3;3;3;2;3;3;2;2;2;1;1;2;1;1312;1695,05730265393;130850024303;13085002430302403;130850024303024031;202109
1;130850;024303;024;04;1;2;1;2;2;3;1;3;2;1;1;3;1;3;1;3;3;2;2;2;1;1;2;2;1312;1695,05730265393;130850024303;13085002430302404;130850024303024041;202109
1;130850;024303;024;05;1;1;1;2;1;3;2;3;1;1;1;3;2;3;2;3;1;1;2;1;1;1;2;1;1312;1695,05730265393;130850024303;13085002430302405;130850024303024051;202109
